AÑO,ENTIDAD,CODIGO,NOMBRE,PRESUPUESTO INICIAL,PRESUPUESTO DEFINITIVO,RECAUDO EFECTIVO,RECAUDO SIN SITUACIÓN DE FONDOS,TOTAL INGRESOS,OTRAS DEST - TIENE DOC SOPORTE,OTRAS DEST - NRO DOCUMENTO,OTRAS DEST - % DESTINACIÓN,OTRAS DEST - VALOR DESTINACIÓN
2016,Santuario - Risaralda,TI.B.8,RENDIMIENTOS POR OPERACIONES FINANCIERAS,0,0,13929,0,13929,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.1,PROVENIENTES DE RECURSOS LIBRE DESTINACIÓN,0,0,2696,0,2696,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.1.1,"SGP PROPÓSITO GENERAL RECURSOS DE LIBRE DESTINACIÓN 42% MUNICIPIOS DE 4, 5 Y 6 CATEGORÍA. ",0,0,2696,0,2696,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2,PROVENIENTES DE RECURSOS CON DESTINACIÓN ESPECIFICA,0,0,11233,0,11233,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA,0,0,10878,0,10878,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - EDUCACIÓN,0,0,96,0,96,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.1.2,SGP EDUCACIÓN CALIDAD MATRÍCULA,0,0,96,0,96,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,0,0,5140,0,5140,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD: RÉGIMEN SUBSIDIADO,0,0,3168,0,3168,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.2.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD:  PÚBLICA,0,0,689,0,689,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.2.4,RENDIMIENTOS OTROS DIFERENTES A LOS ANTERIORES CON DESTINO A SALUD,0,0,1283,0,1283,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.3,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - ALIMENTACIÓN ESCOLAR,0,0,386,0,386,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.5,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - AGUA POTABLE Y SANEAMIENTO BÁSICO,0,0,157,0,157,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,0,0,157,0,157,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,0,0,271,0,271,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.6.1,PRIMERA INFANCIA,0,0,271,0,271,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,0,4828,0,4828,No,No Aplica,0,0
2016,Santuario - Risaralda,TI.B.8.2.1.7.8,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,0,4828,0,4828,No,NA,0,0
2016,Santuario - Risaralda,TI.B.8.2.3,PROVENIENTES DE OTROS RECURSOS CON DESTINACIÓN ESPECÍFICA DIFERENTES AL SGP ,0,0,355,0,355,No,NA,0,0
2016,Santuario - Risaralda,VAL,INGRESOS TOTALES,10153755,13838398,7256839,6584962,13841801,No,NA,0,0
2017,Departamento de Risaralda,TI.B.9,DONACIONES,1000,1000,0,0,0,No,,0,0
2017,Departamento de Risaralda,TI,INGRESOS TOTALES,361692006812.97,471860678559,432980903688.96,50832181629,483813085317.96,No,,0,0
2017,Departamento de Risaralda,TI.A,INGRESOS CORRIENTES,341377141387.97,404670629114,386697934346.8,29204028479,415901962825.8,No,,0,0
2017,Departamento de Risaralda,TI.A.1,TRIBUTARIOS ,137891394033,148951090447,158762914778.8,0,158762914778.8,No,,0,0
2017,Departamento de Risaralda,TI.A.1.11,IMPUESTO A GANADORES DE SORTEOS ORDINARIOS Y EXTRAORDINARIOS,1521758000,1517046753,809997137,0,809997137,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.12,IMPUESTO DE LOTERÍAS FORÁNEAS,700000000,700000000,830501019,0,830501019,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.13,IMPUESTO DE REGISTRO,21497014648,24203012240,24033624978,0,24033624978,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.14,"IMPUESTO AL CONSUMO DE LICORES, VINOS, APERITIVOS Y SIMILARES",14904657622,16979131301,18068746129,0,18068746129,No,,0,0
2017,Departamento de Risaralda,TI.A.1.14.1,IMPUESTO AL CONSUMO DE LICORES,14904657622,16650453251,17793593123,0,17793593123,No,,0,0
2017,Departamento de Risaralda,TI.A.1.14.1.1,IMPUESTO AL CONSUMO DE LICORES DE LIBRE DESTINACIÓN,1953631622,3398240622,3712964846,0,3712964846,No,,0,0
2017,Departamento de Risaralda,TI.A.1.14.1.1.2,IMPUESTO AL CONSUMO DE LICORES DE LIBRE DESTINACIÓN DE PRODUCCIÓN NACIONAL,903504579,1997637579,2039199236,0,2039199236,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.14.1.1.3,IMPUESTO AL CONSUMO DE LICORES DE LIBRE DESTINACIÓN DE PRODUCCIÓN EXTRANJERA,1050127043,1400603043,1673765610,0,1673765610,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.14.1.2,IMPUESTO AL CONSUMO DE LICORES CON DESTINACIÓN A SALUD,12951026000,13252212629,14080628277,0,14080628277,No,,0,0
2017,Departamento de Risaralda,TI.A.1.14.1.2.2,IMPUESTO AL CONSUMO DE LICORES CON DESTINACIÓN A SALUD DE PRODUCCIÓN NACIONAL,12951026000,11944247175,11423627823,0,11423627823,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.14.1.2.3,IMPUESTO AL CONSUMO DE LICORES CON DESTINACIÓN A SALUD DE PRODUCCIÓN EXTRANJERA,0,1307965454,2657000454,0,2657000454,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.14.2,"IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES",0,328678050,275153006,0,275153006,No,,0,0
2017,Departamento de Risaralda,TI.A.1.14.2.2,"IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES CON DESTINACIÓN A SALUD",0,328678050,275153006,0,275153006,No,,0,0
2017,Departamento de Risaralda,TI.A.1.14.2.2.1,"IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES CON DESTINACIÓN A SALUD DE PRODUCCIÓN NACIONAL",0,328678050,275153006,0,275153006,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.15,"DESAGREGACIÓN IVA LICORES, VINOS APERITIVOS Y SIMILARES",622919635,1646870413,2152217230,0,2152217230,No,,0,0
2017,Departamento de Risaralda,TI.A.1.15.1,"IVA LICORES, VINOS, APERITIVOS Y SIMILARES - SALUD",0,894780821,731630479,0,731630479,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.15.2,"IVA LICORES, VINOS APERITIVOS Y SIMILARES - DEPORTE",622919635,752089592,1420586751,0,1420586751,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.16,IMPUESTO AL CONSUMO CERVEZA,21778320971,22788204971,24773329000,0,24773329000,No,,0,0
2017,Departamento de Risaralda,TI.A.1.16.1,IMPUESTO AL CONSUMO CERVEZA DE PRODUCCIÓN NACIONAL,21193450056,22093450056,23979406000,0,23979406000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.16.2,IMPUESTO AL CONSUMO CERVEZA DE PRODUCCIÓN EXTRANJERA,584870915,694754915,793923000,0,793923000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.17,IMPUESTO AL CONSUMO CON DESTINO A SALUD / CERVEZA SALUD,4355664000,4557640000,4867415000,0,4867415000,No,,0,0
2017,Departamento de Risaralda,TI.A.1.17.1,IMPUESTO AL CONSUMO CON DESTINO A SALUD / CERVEZA SALUD DE PRODUCCIÓN NACIONAL,4238691000,4418691000,4708630000,0,4708630000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.17.2,IMPUESTO AL CONSUMO CON DESTINO A SALUD / CERVEZA SALUD DE PRODUCCIÓN EXTRANJERA,116973000,138949000,158785000,0,158785000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18,IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO,20335690284,29976218116,34169985000,0,34169985000,No,,0,0
2017,Departamento de Risaralda,TI.A.1.18.1,"IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO, COMPONENTE ESPECÍFICO DE LIBRE INVERSIÓN.",13018747789,13591702591,14642162583,0,14642162583,No,,0,0
2017,Departamento de Risaralda,TI.A.1.18.1.1,"IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO DE PRODUCCION NACIONAL, COMPONENTE DE LIBRE INVERSIÓN",9503685886,9754429086,10046577337,0,10046577337,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.1.2,IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO DE LIBRE DESTINACIÓN DE PRODUCCIÓN EXTRANJERA,3515061903,3837273505,4595585246,0,4595585246,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.2,"COMPONENTE AD VALOREM DEL IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO ELABORADO, CON DESTINO A SALUD",4837181000,5113152000,5969143000,0,5969143000,No,,0,0
2017,Departamento de Risaralda,TI.A.1.18.2.1,COMPONENTE AD VALOREM IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO PRODUCCIÓN NAL CON DESTINO A SALUD,3485322000,3584076000,4440086000,0,4440086000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.2.2,"COMPONENTE AD VALOREM IMPUESTO CONSUMO CIGARRILLOS,TABACO PRODUCCION EXTRANJERA CON DESTINO A SALUD",1351859000,1529076000,1529057000,0,1529057000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.3,IMPUESTO CON DESTINO AL DEPORTE LEY 181 DE 1995,2479761495,2271363400,2270483718,0,2270483718,No,,0,0
2017,Departamento de Risaralda,TI.A.1.18.3.1,IMPUESTO CON DESTINO AL DEPORTE LEY 181 DE 1995 DE PRODUCTOS NACIONALES,1810225887,1851129375,1913631864,0,1913631864,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.3.2,IMPUESTO CON DESTINO AL DEPORTE LEY 181 DE 1995 DE PRODUCTOS EXTRANJEROS,669535608,420234025,356851854,0,356851854,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.4,RECAUDO  POR AUMENTO  TARIFA  IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO PARA  ASEGURAMIENTO SALUD,0,9000000125,11288195699,0,11288195699,No,,0,0
2017,Departamento de Risaralda,TI.A.1.18.4.1,RECAUDO  POR AUMENTO  TARIFA  IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO PRODUCCION NACIONAL,0,8212433095,9295086799,0,9295086799,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.18.4.2,RECAUDO  POR AUMENTO  TARIFA  IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO PRODUCCION EXTRANJERA,0,787567030,1993108900,0,1993108900,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.2,VEHÍCULOS AUTOMOTORES,20094146800,23037374800,23551223205,0,23551223205,No,,0,0
2017,Departamento de Risaralda,TI.A.1.2.1,VEHÍCULOS AUTOMOTORES VIGENCIA ACTUAL,18200000000,20421842000,20867896499,0,20867896499,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.2.2,VEHÍCULOS AUTOMOTORES VIGENCIAS ANTERIORES,1894146800,2615532800,2683326706,0,2683326706,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.24,DEGÜELLO DE GANADO MAYOR,482207763,482207763,387757473.6,0,387757473.6,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.26,SOBRETASA A LA GASOLINA,11463913560,11738200423,12066165000,0,12066165000,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.28,ESTAMPILLAS,19535100750,10775839604,12534039129,0,12534039129,No,,0,0
2017,Departamento de Risaralda,TI.A.1.28.1,ESTAMPILLA PARA EL BIENESTAR DEL ADULTO MAYOR,2500000000,4375000000,5990700236,0,5990700236,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.28.5,ESTAMPILLAS PRODESARROLLO DEPARTAMENTAL,16792000750,5000000000,5042505751,0,5042505751,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.28.7,ESTAMPILLASPROHOSPITALES UNIVERSITARIOS Y OTRAS ESTAMPILLAS PRO HOSPITALES,130000000,1345425334,1445418872,0,1445418872,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.28.8,ESTAMPILLAS PRO UNIVERSIDADES PÚBLICAS,113100000,55414270,55414270,0,55414270,No,NA,0,0
2017,Departamento de Risaralda,TI.A.1.30,CONTRIBUCIÓN SOBRE CONTRATOS DE OBRAS PÚBLICAS,600000000,549344063,517914478.2,0,517914478.2,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2,NO TRIBUTARIOS,203485747354.97,255719538667,227935019568,29204028479,257139048047,No,,0,0
2017,Departamento de Risaralda,TI.A.2.1,TASAS Y DERECHOS,11231031149,11361052080,10528466220,0,10528466220,No,,0,0
2017,Departamento de Risaralda,TI.A.2.1.11,DERECHOS DE EXPLOTACIÓN DE JUEGOS DE SUERTE Y AZAR,9186679000,9373441099,9169340726,0,9169340726,No,,0,0
2017,Departamento de Risaralda,TI.A.2.1.11.1,RIFAS,82163000,82163000,117382261,0,117382261,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.1.11.2,JUEGO DE LOTERÍAS,2134470000,2321232099,2437373118,0,2437373118,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.1.11.3,JUEGOS DE APUESTAS PERMANENTES O CHANCE,6970046000,6970046000,6614585347,0,6614585347,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.1.90,OTRAS TASAS (DESAGREGAR O ESPECIFICAR),2044352149,1987610981,1359125494,0,1359125494,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.2,MULTAS Y SANCIONES,3215298878,4475116865,4563237881,0,4563237881,No,,0,0
2017,Departamento de Risaralda,TI.A.2.2.3,MULTAS DE CONTROL DISCIPLINARIO,2000000,1326773,1326773,0,1326773,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.2.6,SANCIONES TRIBUTARIAS,3156533878,4417025092,4506424159,0,4506424159,No,,0,0
2017,Departamento de Risaralda,TI.A.2.2.6.8,OTRAS SANCIONES TRIBUTARIAS ,3156533878,4417025092,4506424159,0,4506424159,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.2.9,"MULTAS, INFRACCIONES Y SANCIONES POR VIOLACIÓN AL RÉGIMEN DE VENTA DE MEDICAMENTOS CONTROLADOS",56765000,56765000,55486949,0,55486949,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.4,VENTA DE BIENES Y SERVICIOS,452851000,402962073,14348967,374968071,389317038,No,,0,0
2017,Departamento de Risaralda,TI.A.2.4.10,OTROS INGRESOS DE VENTA DE BIENES Y SERVICIOS DIFERENTE A LA VENTA DE ACTIVOS,12360000,12360000,14348967,0,14348967,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.4.8,SERVICIOS DE SALUD Y PREVISIÓN SOCIAL,440491000,390602073,0,374968071,374968071,No,,0,0
2017,Departamento de Risaralda,TI.A.2.4.8.1,SERVICIOS DE SALUD Y PREVISIÓN SOCIAL,325754000,275865073,0,232679683.8,232679683.8,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.4.8.2,VENTA DE MEDICAMENTOS CONTROLADOS,114737000,114737000,0,142288387.2,142288387.2,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6,TRASFERENCIAS,168436453546.97,218221031143,189501331588,28829060408,218330391996,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.1,TRANSFERENCIAS DE LIBRE DESTINACIÓN,289914943.97,361252394,57446404,303805990,361252394,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.1.1,DEL NIVEL NACIONAL,33656000,57446404,57446404,0,57446404,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.1.1.2,COLJUEGOS (MÁXIMO EL 25 % EN LOS TÉRMINOS DEL ART. 60 DE LA LEY 715),33656000,57446404,57446404,0,57446404,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.1.3,CUOTA DE FISCALIZACIÓN,256258943.97,303805990,0,303805990,303805990,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.1.3.1,"PROVENIENTE DE EMPRESAS INDUSTRIALES Y COMERCIALES, SOCIALES DEL ESTADO Y DE SERVICIOS PÚBLICOS",246086368.8,291745965,0,291745965,291745965,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.1.3.2,PROVENIENTES DE ESTABLECIMIENTOS PÚBLICOS,3431846.08,4068601,0,4068601,4068601,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.1.3.3,DE OTRAS ENTIDADES,6740729.09,7991424,0,7991424,7991424,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2,TRASFERENCIAS PARA INVERSIÓN,168146538603,217859778749,189443885184,28525254418,217969139602,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1,DEL NIVEL NACIONAL,168146538603,217617166449,189201272884,28525254418,217726527302,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1,SISTEMA GENERAL DE PARTICIPACIONES,154228713629,160546631479,132193555059,28352915203,160546470262,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,134872600000,139250285822,118800328439,20449795166,139250123605,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.1.1,S. G. P. EDUCACIÓN - PRESTACIÓN DE SERVICIOS,127565000000,132189000000,111739042617,20449795166,132188837783,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.1.2,S. G. P. EDUCACIÓN - CANCELACIONES,7307600000,7061285822,7061285822,0,7061285822,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.2,SISTEMA GENERAL DE PARTICIPACIONES -SALUD-,15289909464,16919740252,13393226620,3526514632,16919741252,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.2.2,S. G. P. SALUD - SALUD PUBLICA,6457368000,6555085203,6555085203,0,6555085203,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.2.3,S. G. P. SALUD - PRESTACIÓN DE SERVICIOS A LA POBLACIÓN POBRE EN LO NO CUBIERTO CON SUBSIDIOS A LA DEMANDA Y ACTIVIDADES NO CUBIERTAS CON SUBSIDIOS A LA DEMANDA,4674582000,6838140417,6838141417,0,6838141417,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.2.4,S. G. P. SALUD - APORTES PATRONALES (SIN SITUACIÓN DE FONDOS) ,4157959464,3526514632,0,3526514632,3526514632,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.5,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,4066204165,4376605405,0,4376605405,4376605405,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,4066204165,4376605405,0,4376605405,4376605405,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.4,"COLJUEGOS 75 % - INVERSIÓN EN SALUD. ( LEY 643 DE 2001, LEY 1122 DE 2007 Y LEY 1151 DE 2007 )",100967000,172339215,0,172339215,172339215,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.5,IVA TELEFONÍA CELULAR,764676000,685299552,685299552,0,685299552,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.6,SOBRETASA AL ACPM,3900000000,3900000000,4106747395,0,4106747395,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.8,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN,9152181974,52312896203,52215670878,0,52215670878,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.8.1,EN SALUD,889681000,39270969768,39240969368,0,39240969368,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.8.1.10,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN EN SALUD,889681000,39270969768,39240969368,0,39240969368,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.8.2,EN EDUCACIÓN,8262500974,9232149667,9232149667,0,9232149667,No,,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.8.2.3,ALIMENTACIÓN ESCOLAR LEY 1450 DE 2011 (ICBF O MEN),8262500974,9232149667,9232149667,0,9232149667,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.1.8.90,EN OTROS SECTORES,0,3809776768,3742551843,0,3742551843,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.6.2.6,SECTOR PRIVADO,0,242612300,242612300,0,242612300,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7,OTROS INGRESOS NO TRIBUTARIOS,20150112781,21259376506,23327634912,0,23327634912,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.10,OTROS NO TRIBUTARIOS,0,3310725,3310725,0,3310725,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7.2,PARTICIPACIÓN Y DERECHOS DE EXPLOTACIÓN POR EL EJERCICIO DEL MONOPOLIO LICORES Y ALCOHOLES POTABLES,19399722781,20505675781,22492898124,0,22492898124,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.1,"PARTICIPACIÓN Y DERECHOS DE EXPLOTACIÓN EJERCICIO DEL MONOPOLIO DE LICORES, ALCOHOLES POTABLES-SALUD",3977949197,5083902197,5083902197,0,5083902197,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.1.4,PARTICIPACIÓN Y DERECHOS DE EXPLOTACIÓN POR EL EJERCICIO DEL MONOPOLIO DE LICORES - PREFERENTE SALUD,3977949197,5083902197,5083902197,0,5083902197,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.1.4.1,DERECHOS DE EXPLOTACIÓN  -  PREFERENTE SALUD,3977949197,5083902197,5083902197,0,5083902197,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.1.4.1.1,DERECHOS DE EXPLOTACIÓN DE LA INTRODUCCIÓN  - PREFERENTE SALUD,3977949197,5083902197,5083902197,0,5083902197,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.1.4.1.1.1,DERECHOS DE EXPLOTACIÓN DE LA INTRODUCCIÓN DE LICORES DE PRODUCCIÓN NACIONAL  - PREFERENTE SALUD,3977949197,5083902197,5083902197,0,5083902197,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.2,PARTICIPACIÓN Y DERECHOS EXPLOTACIÓN POR MONOPOLIO DE LICORES Y ALCOHOLES POTABLES-PREFERENTE EDUCAC,4022023189,4022023189,4878818239,0,4878818239,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.2.1,PARTICIPACIÓN Y DERECHOS DE EXPLOTACIÓN POR EL EJERCICIO DEL MONOPOLIO DE LICORES - EDUCACIÓN,4022023189,4022023189,4878818239,0,4878818239,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.2.1.2,PARTICIPACIÓN POR EL CONSUMO - PREFERENTE EDUCACIÓN,4022023189,4022023189,4878818239,0,4878818239,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.2.1.2.1,PARTICIPACIÓN POR EL CONSUMO DE LICORES INTRODUCIDOS  - PREFERENTE EDUCACIÓN,4022023189,4022023189,4878818239,0,4878818239,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.2.1.2.1.1,PARTICIPACIÓN POR EL CONSUMO DE LICORES INTRODUCIDOS DE PRODUCCIÓN NACIONAL  - PREFERENTE EDUCACIÓN,4022023189,4022023189,4878818239,0,4878818239,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.3,PARTICIPACIÓN Y DERECHOS DE EXPLOTACIÓN POR EJERCICIO DEL MONOPOLIO DE LICORES Y ALCOHOLES POTABLES,11399750395,11399750395,12530177688,0,12530177688,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.3.1,PARTICIPACIÓN Y DERECHOS DE EXPLOTACIÓN POR EL EJERCICIO DEL MONOPOLIO DE LICORES-LIBRE DESTINACIÓN,11399750395,11399750395,12530177688,0,12530177688,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.3.1.1,DERECHOS DE EXPLOTACIÓN  - LIBRE DESTINACIÓN,11399750395,11399750395,12530177688,0,12530177688,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.3.1.1.1,DERECHOS DE EXPLOTACIÓN DE LA INTRODUCCIÓN  - LIBRE DESTINACIÓN,11399750395,11399750395,12530177688,0,12530177688,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.2.3.1.1.1.1,DERECHOS DE EXPLOTACIÓN DE LA INTRODUCCIÓN DE LICORES DE PRODUCCIÓN NACIONAL  - LIBRE DESTINACIÓN,11399750395,11399750395,12530177688,0,12530177688,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7.4,PREMIOS DE JUEGOS DE SUERTE Y AZAR NO RECLAMADOS,750390000,750390000,831426063,0,831426063,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.4.1,PREMIOS DE JUEGOS DE SUERTE Y AZAR NO RECLAMADOS - JUEGO DE LOTERÍAS,469390000,469390000,701082754,0,701082754,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7.4.3,PREMIOS DE JUEGOS DE SUERTE Y AZAR NO RECLAMADOS - JUEGOS DE SUERTE Y AZAR - NOVEDOSOS,281000000,281000000,130343309,0,130343309,No,,0,0
2017,Departamento de Risaralda,TI.A.2.7.4.3.2,PREMIOS DE JUEGOS DE SUERTE Y AZAR NO RECLAMADOS - JUEGOS NOVEDOSOS - SUPERASTRO,250000000,250000000,41841196,0,41841196,No,NA,0,0
2017,Departamento de Risaralda,TI.A.2.7.4.3.3,PREMIOS DE JUEGOS DE SUERTE Y AZAR NO RECLAMADOS - JUEGOS NOVEDOSOS - OTROS,31000000,31000000,88502113,0,88502113,No,NA,0,0
2017,Departamento de Risaralda,TI.B,INGRESOS DE CAPITAL,20314865425,67190049445,46282969342.16,21628153150,67911122492.16,No,,0,0
2017,Departamento de Risaralda,TI.B.10,RETIROS FONPET,1012749468,1012749468,0,0,0,No,,0,0
2017,Departamento de Risaralda,TI.B.10.5,RETIRO PARA PAGO DE LA DEUDA FOMAG,1012749468,1012749468,0,0,0,No,,0,0
